"Down","Neutral","Neutral","Down","Down","Neutral","Wet","Wet","Neutral","Cloudy","PC","?","Cloudy","None","None","DCVZFavor","None","None","None","None","LittleChange","LittleChange","StrongPos","Increasing","XNIL","Aug20_Sep15","J","CThruK","Stifling","MoreThanAve","MoreThanAve","CDEJ","N1GtLIGt_4","Neutral","Average","MoreUnstable","GJ","None","Unfavorable","None","J","XNIL","SIG","SIG","LowAtStation","ModerateOrLe","Dry","Steep","NoMajor","MoistMDryL","None","LittleChange","Other","LV","LVorOther","LV"
"Neutral","StronUp","Neutral","Neutral","Neutral","Wet","VeryWet","VeryWet","VeryWet","PC","Cloudy","Cloudy","Cloudy","None","None","Westerly","None","Strong","Strong","None","DecCapIncIns","Decreasing","WeakPos","Increasing","XNIL","May15_Jun14","E","CThruK","PartInhibit","LessThanAve","LessThanAve","CDEJ","LILt_8","Stability","Average","MoreUnstable","ACEFK","PartInhibit","Weak","None","E","XNIL","?","XNIL","LowSHighN","ModerateOrLe","Average","Steep","NoMajor","MoistMDryL","None","LittleChange","None","SWQuad","Westerly","LongAnticyc"
"Down","WeakUp","StrongUp","WeakUp","WeakUp","Dry","Wet","Neutral","Neutral","Clear","Clear","Clear","Clear","Strong","Strong","StrongWest","Weak","Weak","Weak","Marked","LittleChange","LittleChange","Negative","Decreasing","SIG","Jul2_Jul15","I","CThruK","PartInhibit","LessThanAve","LessThanAve","ABI","N1GtLIGt_4","Neutral","LessUnstable","LessUnstable","HI","PartInhibit","Weak","None","I","XNIL","XNIL","SIG","LowSHighN","CloseToDryAd","Average","Steep","MarkedUpper","DryMMoistL","DenvCyclone","LittleChange","QStationary","LV","LVorOther","LV"
"Down","Neutral","WeakUp","Down","Down","Neutral","Dry","Neutral","Neutral","PC","Clear","Cloudy","PC","Weak","Weak","Other","None","Strong","Strong","Some","IncCapDecIns","Increasing","Negative","?","XNIL","Jul16_Aug10","F","CThruK","PartInhibit","Average","MoreThanAve","F","N1GtLIGt_4","Stability","LessUnstable","LessUnstable","ACEFK","None","Moderate","Strong","F","SIG","SIG","SIG","HighEvrywher","ModerateOrLe","VeryMoist","ModerateOrLe","NoMajor","Other","Other","NegToPos","Moving","LV","LVorOther","LV"
"StrongUp","Down","Neutral","Neutral","Neutral","Neutral","Dry","Dry","Dry","PC","PC","Cloudy","PC","None","None","Westerly","None","?","Strong","None","LittleChange","LittleChange","WeakPos","LittleChange","XNIL","Jul16_Aug10","E","CThruK","PartInhibit","Average","Average","CDEJ","N1GtLIGt_4","Instability","MoreUnstable","Average","ACEFK","PartInhibit","Strong","Moderate","E","SVR","SVR","SVR","LowSHighN","ModerateOrLe","Dry","ModerateOrLe","NoMajor","MoistMDryL","None","NegToPos","None","SWQuad","LVorOther","E_NE"
"Down","WeakUp","Neutral","Neutral","Neutral","VeryWet","Wet","Wet","Wet","PC","Clear","PC","PC","Strong","Strong","DCVZFavor","Weak","None","Weak","Marked","IncCapDecIns","Increasing","Negative","LittleChange","SVR","May15_Jun14","I","CThruK","PartInhibit","LessThanAve","Average","ABI","LIGt0","Instability","Average","MoreUnstable","HI","PartInhibit","Weak","None","I","XNIL","SIG","SVR","LowSHighN","ModerateOrLe","Average","ModerateOrLe","OtherRapid","DryMMoistL","?","LittleChange","QStationary","SWQuad","LVorOther","LV"
"WeakUp","Neutral","StrongUp","WeakUp","WeakUp","Wet","Dry","Dry","Dry","PC","Clear","Clear","Clear","Strong","Strong","Westerly","Strong","Weak","Weak","Some","LittleChange","LittleChange","WeakPos","Increasing","SVR","Aug11_Aug20","B","AB","PartInhibit","LessThanAve","LessThanAve","ABI","N5GtLIGt_8","Stability","Average","MoreUnstable","B","None","Moderate","Strong","B","SIG","SIG","SVR","Other","ModerateOrLe","Dry","ModerateOrLe","NoMajor","Other","None","PosToNeg","Other","SWQuad","LVorOther","?"
"Down","WeakUp","Neutral","Down","Down","Wet","Neutral","Wet","Neutral","Clear","PC","Clear","Clear","Strong","Strong","StrongWest","Strong","Weak","Strong","Marked","IncCapDecIns","Increasing","Negative","Decreasing","SVR","May15_Jun14","H","CThruK","PartInhibit","LessThanAve","LessThanAve","H","N5GtLIGt_8","Stability","Average","LessUnstable","HI","None","Moderate","Moderate","H","XNIL","XNIL","SVR","LowMtsHighPl","Stable","VeryMoist","ModerateOrLe","OtherRapid","DryMMoistL","MovingFtorOt","SigNegative","None","NWQuad","?","SEQuad"
"WeakUp","WeakUp","Neutral","WeakUp","WeakUp","Neutral","VeryWet","Wet","Neutral","PC","?","PC","PC","Strong","Strong","DCVZFavor","Strong","Weak","Weak","Some","LittleChange","LittleChange","Neutral","LittleChange","SIG","Jul2_Jul15","J","CThruK","PartInhibit","Average","Average","CDEJ","N1GtLIGt_4","Stability","LessUnstable","LessUnstable","GJ","Stifling","Moderate","Moderate","J","XNIL","XNIL","SIG","LowAtStation","Steep","Average","ModerateOrLe","NoMajor","MoistMDryL","DryLine","LittleChange","None","LV","LVorOther","LV"
"WeakUp","Neutral","Neutral","WeakUp","WeakUp","VeryWet","Dry","Wet","VeryWet","Clear","Clear","Clear","PC","Weak","Strong","StrongWest","Strong","Strong","Strong","Some","LittleChange","LittleChange","WeakPos","Increasing","SVR","May15_Jun14","D","CThruK","PartInhibit","Average","Average","CDEJ","N1GtLIGt_4","Stability","LessUnstable","LessUnstable","D","None","Weak","Strong","D","?","XNIL","SVR","Other","Steep","Average","Steep","MarkedUpper","DryMMoistL","DenvCyclone","NegToPos","None","LV","Westerly","E_NE"
"WeakUp","Down","StrongUp","Neutral","Neutral","Wet","Dry","Neutral","Neutral","PC","Cloudy","PC","PC","None","None","StrongWest","None","Weak","None","None","DecCapIncIns","Decreasing","Neutral","Decreasing","XNIL","Aug11_Aug20","B","AB","PartInhibit","?","LessThanAve","ABI","N1GtLIGt_4","Instability","Average","Average","B","PartInhibit","Moderate","Moderate","B","XNIL","XNIL","XNIL","HighEvrywher","Steep","VeryMoist","ModerateOrLe","NoMajor","Other","DenvCyclone","PosToNeg","Other","AllElse","LVorOther","SEQuad"
"Neutral","Neutral","StrongUp","WeakUp","WeakUp","Wet","Wet","Wet","VeryWet","Clear","Clear","Clear","Clear","Strong","Strong","Westerly","Strong","Weak","Weak","None","LittleChange","LittleChange","Neutral","?","XNIL","Aug20_Sep15","J","CThruK","PartInhibit","LessThanAve","LessThanAve","CDEJ","N1GtLIGt_4","Instability","MoreUnstable","Average","GJ","None","Weak","Moderate","J","SIG","SIG","SIG","LowAtStation","ModerateOrLe","Average","CloseToDryAd","NoMajor","MoistMDryL","DryLine","LittleChange","None","LV","LVorOther","DenvCyclone"
"WeakUp","StronUp","Down","?","StrongUp","Neutral","Neutral","Neutral","VeryWet","PC","Clear","Clear","PC","Weak","Strong","DCVZFavor","Weak","None","None","Marked","IncCapDecIns","Increasing","StrongPos","Increasing","XNIL","Jun15_Jul1","G","CThruK","PartInhibit","Average","Average","G","N1GtLIGt_4","Instability","MoreUnstable","MoreUnstable","GJ","None","Weak","Slight","G","SVR","SVR","SVR","LowSHighN","CloseToDryAd","Dry","CloseToDryAd","OtherRapid","MoistMDryL","None","LittleChange","None","NWQuad","Westerly","LongAnticyc"
"Neutral","Neutral","Down","Neutral","Neutral","Neutral","Dry","Dry","Dry","PC","PC","PC","PC","Strong","Strong","DCVZFavor","Strong","Weak","Strong","Some","LittleChange","LittleChange","Neutral","Decreasing","SIG","Jul16_Aug10","K","CThruK","PartInhibit","Average","Average","K","N1GtLIGt_4","Instability","Average","LessUnstable","ACEFK","PartInhibit","Weak","Slight","K","XNIL","XNIL","SIG","LowSHighN","Steep","Average","CloseToDryAd","StrongFront","MoistMDryL","E_W_N","NegToPos","Other","AllElse","Westerly","LV"
"Down","Down","StrongUp","Neutral","Neutral","Neutral","Dry","Dry","Neutral","Clear","Clear","Clear","Clear","Strong","Strong","Westerly","Strong","Weak","Weak","Some","LittleChange","LittleChange","Neutral","LittleChange","SIG","May15_Jun14","F","CThruK","PartInhibit","Average","Average","F","LILt_8","Stability","MoreUnstable","MoreUnstable","?","None","Weak","Strong","F","XNIL","XNIL","SIG","HighEvrywher","ModerateOrLe","VeryMoist","ModerateOrLe","NoMajor","Other","DenvCyclone","LittleChange","None","LV","LVorOther","LV"
"Neutral","Neutral","WeakUp","WeakUp","WeakUp","Neutral","Wet","Neutral","Wet","PC","PC","PC","Cloudy","Strong","Strong","Westerly","None","Strong","Strong","Marked","LittleChange","LittleChange","Neutral","LittleChange","SIG","Jul16_Aug10","E","CThruK","TotalInhibit","MoreThanAve","MoreThanAve","CDEJ","N1GtLIGt_4","Stability","LessUnstable","LessUnstable","ACEFK","None","Moderate","Moderate","E","XNIL","XNIL","SIG","LowNHighS","Stable","Average","ModerateOrLe","NoMajor","MoistMDryL","None","LittleChange","None","SWQuad","?","DenvCyclone"
"WeakUp","WeakUp","WeakUp","WeakUp","WeakUp","VeryWet","Dry","Neutral","Wet","PC","PC","PC","PC","Weak","Weak","Westerly","None","None","None","Some","IncCapDecIns","Increasing","Neutral","Increasing","SIG","Aug20_Sep15","C","CThruK","None","Average","Average","CDEJ","N5GtLIGt_8","Instability","MoreUnstable","MoreUnstable","ACEFK","None","Moderate","Moderate","C","?","XNIL","SIG","LowMtsHighPl","Steep","Dry","CloseToDryAd","NoMajor","MoistMDryL","E_W_S","PosToNeg","Other","SWQuad","Westerly","LongAnticyc"
"Down","Neutral","StrongUp","Down","Down","Neutral","Dry","Neutral","Wet","?","Clear","Cloudy","Cloudy","None","None","Westerly","None","Weak","None","None","LittleChange","LittleChange","WeakPos","Increasing","XNIL","Aug11_Aug20","F","CThruK","PartInhibit","LessThanAve","LessThanAve","F","N1GtLIGt_4","Neutral","Average","Average","ACEFK","Stifling","Weak","None","F","SIG","SIG","SIG","HighEvrywher","ModerateOrLe","VeryMoist","ModerateOrLe","NoMajor","Other","E_W_S","LittleChange","Moving","AllElse","Westerly","LV"
"Neutral","Neutral","Down","Neutral","Neutral","Wet","Dry","Dry","Dry","Clear","Clear","Clear","Clear","None","None","Other","None","None","None","None","LittleChange","LittleChange","Neutral","LittleChange","XNIL","May15_Jun14","I","CThruK","None","Average","Average","ABI","N1GtLIGt_4","Neutral","Average","Average","?","PartInhibit","Strong","Moderate","I","SVR","SVR","SVR","LowSHighN","CloseToDryAd","Dry","ModerateOrLe","NoMajor","DryMMoistL","MovingFtorOt","NegToPos","QStationary","LV","LVorOther","LV"
"StrongUp","Neutral","Neutral","WeakUp","WeakUp","VeryWet","Wet","VeryWet","VeryWet","PC","Cloudy","?","Cloudy","None","None","StrongWest","None","Weak","Strong","None","DecCapIncIns","Decreasing","StrongPos","Increasing","XNIL","Aug20_Sep15","C","CThruK","Stifling","MoreThanAve","LessThanAve","CDEJ","N1GtLIGt_4","Neutral","Average","Average","ACEFK","PartInhibit","Moderate","Moderate","C","XNIL","XNIL","XNIL","LowEvrywhere","ModerateOrLe","Dry","ModerateOrLe","MarkedUpper","MoistMDryL","E_W_N","PosToNeg","Other","SWQuad","Westerly","WidespdDnsl"
"Down","StronUp","Neutral","Neutral","Neutral","Wet","Dry","Neutral","Neutral","PC","Clear","PC","PC","None","None","Other","None","Weak","Weak","None","IncCapDecIns","Increasing","StrongPos","Increasing","XNIL","Jul16_Aug10","E","CThruK","Stifling","MoreThanAve","MoreThanAve","CDEJ","N1GtLIGt_4","Neutral","MoreUnstable","MoreUnstable","ACEFK","PartInhibit","Moderate","None","E","XNIL","XNIL","XNIL","LowAtStation","Steep","VeryMoist","ModerateOrLe","NoMajor","MoistMDryL","MovingFtorOt","SigNegative","None","SWQuad","Westerly","LV"
"StrongUp","Neutral","WeakUp","WeakUp","WeakUp","Wet","Dry","Wet","Wet","Clear","Clear","Clear","Clear","Weak","Strong","StrongWest","Weak","Weak","Weak","Marked","LittleChange","LittleChange","Neutral","LittleChange","SVR","Jun15_Jul1","H","CThruK","PartInhibit","LessThanAve","LessThanAve","H","N1GtLIGt_4","Stability","LessUnstable","LessUnstable","?","None","Weak","Strong","H","SIG","SIG","SVR","LowMtsHighPl","Stable","VeryMoist","Steep","OtherRapid","Other","None","NegToPos","Other","NWQuad","LVorOther","LV"
"WeakUp","Down","Neutral","WeakUp","?","Wet","Neutral","Wet","Wet","Cloudy","Clear","PC","PC","Strong","Strong","DCVZFavor","Strong","Strong","Strong","Marked","DecCapIncIns","Decreasing","StrongPos","LittleChange","SIG","May15_Jun14","K","CThruK","PartInhibit","Average","LessThanAve","K","N5GtLIGt_8","Stability","MoreUnstable","Average","ACEFK","None","Moderate","Slight","K","XNIL","XNIL","SIG","Other","Stable","Dry","CloseToDryAd","MarkedUpper","Other","None","SigNegative","None","AllElse","Westerly","LongAnticyc"
"Neutral","StronUp","Down","Neutral","Neutral","Dry","Neutral","Neutral","Neutral","Clear","?","Clear","Clear","None","None","StrongWest","None","None","None","None","LittleChange","LittleChange","WeakPos","LittleChange","XNIL","Jul16_Aug10","C","CThruK","PartInhibit","LessThanAve","LessThanAve","CDEJ","N1GtLIGt_4","Instability","Average","MoreUnstable","ACEFK","None","Moderate","Slight","C","SVR","SVR","SVR","LowEvrywhere","Stable","Average","Steep","MarkedUpper","DryMMoistL","E_W_N","SigPositive","Other","NWQuad","Westerly","LV"
"StrongUp","WeakUp","Neutral","WeakUp","WeakUp","Wet","Neutral","Dry","Dry","Clear","Clear","Clear","Clear","Strong","Strong","Westerly","Strong","Weak","Weak","Some","DecCapIncIns","Decreasing","Neutral","LittleChange","SIG","May15_Jun14","J","CThruK","PartInhibit","Average","LessThanAve","CDEJ","N5GtLIGt_8","Neutral","MoreUnstable","MoreUnstable","GJ","None","Moderate","Moderate","J","SVR","SVR","SVR","?","ModerateOrLe","Average","CloseToDryAd","NoMajor","Other","None","LittleChange","Other","LV","LVorOther","SEQuad"
"Down","Neutral","Neutral","Neutral","Neutral","VeryWet","Wet","VeryWet","VeryWet","PC","Clear","PC","PC","None","None","Westerly","None","Weak","Weak","None","DecCapIncIns","Decreasing","WeakPos","Decreasing","XNIL","May15_Jun14","H","CThruK","PartInhibit","Average","Average","H","N1GtLIGt_4","Instability","Average","LessUnstable","HI","Stifling","Weak","None","H","XNIL","XNIL","XNIL","?","ModerateOrLe","Average","Steep","MarkedUpper","Other","None","NegToPos","Moving","NWQuad","LVorOther","E_NE"
"WeakUp","Neutral","Neutral","Neutral","Neutral","Neutral","Dry","Neutral","Neutral","Clear","PC","Clear","Clear","Weak","Strong","Westerly","Strong","Weak","Weak","Some","IncCapDecIns","Increasing","?","LittleChange","SIG","Jun15_Jul1","G","CThruK","PartInhibit","Average","Average","G","N1GtLIGt_4","Stability","Average","Average","GJ","None","Weak","None","G","SIG","SIG","SIG","LowEvrywhere","CloseToDryAd","Dry","CloseToDryAd","NoMajor","MoistMDryL","DryLine","SigNegative","None","NWQuad","Westerly","LongAnticyc"
"WeakUp","WeakUp","Down","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","PC","Cloudy","PC","PC","Weak","Weak","Other","None","Weak","None","None","LittleChange","LittleChange","WeakPos","LittleChange","SIG","May15_Jun14","I","CThruK","PartInhibit","Average","Average","ABI","LIGt0","Stability","LessUnstable","Average","HI","PartInhibit","Unfavorable","None","I","XNIL","?","SIG","LowSHighN","CloseToDryAd","Average","ModerateOrLe","OtherRapid","Other","MovingFtorOt","LittleChange","QStationary","AllElse","LVorOther","SEQuad"
"WeakUp","Down","Down","WeakUp","WeakUp","Dry","Wet","Neutral","Neutral","PC","PC","PC","PC","None","Weak","DCVZFavor","Weak","None","Weak","None","DecCapIncIns","Decreasing","StrongPos","Decreasing","SIG","Jun15_Jul1","D","CThruK","None","Average","LessThanAve","CDEJ","N1GtLIGt_4","Neutral","LessUnstable","?","D","None","Weak","Moderate","D","XNIL","XNIL","SIG","LowSHighN","ModerateOrLe","Dry","CloseToDryAd","MarkedUpper","Other","None","SigPositive","None","SWQuad","LVorOther","WidespdDnsl"
"StrongUp","Down","StrongUp","Down","Down","Dry","Neutral","Dry","Dry","PC","Clear","Clear","Clear","None","Weak","Other","None","None","None","Some","IncCapDecIns","Increasing","WeakPos","Increasing","XNIL","Aug11_Aug20","I","CThruK","Stifling","Average","MoreThanAve","ABI","N1GtLIGt_4","Stability","LessUnstable","MoreUnstable","HI","?","Unfavorable","None","I","SVR","SVR","SVR","LowSHighN","ModerateOrLe","Dry","Steep","NoMajor","DryMMoistL","Other","SigPositive","QStationary","AllElse","LVorOther","DenvCyclone"
"WeakUp","StronUp","Neutral","WeakUp","WeakUp","Dry","Wet","Neutral","Wet","Clear","Cloudy","Clear","Cloudy","None","None","Westerly","None","None","None","?","IncCapDecIns","Increasing","Neutral","LittleChange","XNIL","Aug20_Sep15","H","CThruK","PartInhibit","Average","MoreThanAve","H","N5GtLIGt_8","Instability","Average","Average","HI","None","Weak","Moderate","H","XNIL","XNIL","XNIL","HighEvrywher","Stable","Average","ModerateOrLe","MarkedUpper","DryMMoistL","MovingFtorOt","NegToPos","None","LV","LVorOther","E_NE"
"StrongUp","Neutral","Neutral","WeakUp","WeakUp","Dry","Neutral","Dry","Dry","Cloudy","Cloudy","Cloudy","Cloudy","Strong","Strong","Westerly","None","Weak","Strong","Some","IncCapDecIns","Increasing","Negative","Decreasing","SVR","May15_Jun14","B","AB","PartInhibit","LessThanAve","MoreThanAve","ABI","N1GtLIGt_4","?","LessUnstable","LessUnstable","B","PartInhibit","Moderate","Slight","B","XNIL","XNIL","SVR","LowMtsHighPl","CloseToDryAd","Average","ModerateOrLe","NoMajor","Other","None","LittleChange","QStationary","SWQuad","Westerly","DenvCyclone"
"StrongUp","StronUp","Neutral","StrongUp","StrongUp","Wet","Wet","Wet","VeryWet","PC","Cloudy","PC","Cloudy","Weak","Strong","Westerly","None","Weak","Weak","Some","DecCapIncIns","Decreasing","Neutral","LittleChange","SVR","Jul16_Aug10","C","CThruK","PartInhibit","LessThanAve","LessThanAve","CDEJ","N5GtLIGt_8","Stability","Average","Average","ACEFK","TotalInhibit","Moderate","None","C","XNIL","SIG","SVR","LowMtsHighPl","Steep","Dry","CloseToDryAd","OtherRapid","MoistMDryL","E_W_N","LittleChange","Other","AllElse","?","LongAnticyc"
"WeakUp","Neutral","?","Neutral","Neutral","VeryWet","Wet","Wet","Wet","PC","PC","PC","Clear","Strong","Strong","Other","Strong","None","Weak","Some","DecCapIncIns","Decreasing","Negative","Decreasing","SVR","May15_Jun14","G","CThruK","Stifling","Average","LessThanAve","G","N1GtLIGt_4","Neutral","Average","Average","GJ","None","Weak","Slight","G","XNIL","XNIL","SVR","LowEvrywhere","CloseToDryAd","Dry","CloseToDryAd","StrongFront","MoistMDryL","E_W_S","PosToNeg","None","SWQuad","Westerly","WidespdDnsl"
"StrongUp","StronUp","Down","WeakUp","WeakUp","Neutral","Neutral","Neutral","Neutral","PC","PC","PC","PC","Strong","Strong","Other","Weak","None","Weak","None","DecCapIncIns","Decreasing","Neutral","LittleChange","?","Jun15_Jul1","I","CThruK","Stifling","Average","LessThanAve","ABI","LIGt0","Neutral","LessUnstable","Average","HI","None","Weak","Moderate","I","SIG","SIG","SIG","LowSHighN","Stable","Dry","ModerateOrLe","NoMajor","DryMMoistL","E_W_S","SigNegative","QStationary","LV","LVorOther","LV"
"Neutral","WeakUp","Down","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","PC","Clear","Clear","Clear","Weak","Weak","DCVZFavor","None","Strong","Weak","Marked","LittleChange","LittleChange","StrongPos","Increasing","SIG","May15_Jun14","C","CThruK","PartInhibit","MoreThanAve","MoreThanAve","CDEJ","N1GtLIGt_4","Stability","LessUnstable","LessUnstable","ACEFK","None","?","None","C","XNIL","XNIL","SIG","LowEvrywhere","CloseToDryAd","Average","Steep","MarkedUpper","Other","DryLine","NegToPos","QStationary","AllElse","Westerly","LongAnticyc"
"Neutral","Neutral","WeakUp","Neutral","Neutral","Neutral","Neutral","Dry","Neutral","PC","Clear","PC","PC","Strong","Strong","StrongWest","Weak","Weak","Weak","Marked","LittleChange","LittleChange","WeakPos","Increasing","SIG","Aug20_Sep15","D","CThruK","Stifling","MoreThanAve","MoreThanAve","CDEJ","N1GtLIGt_4","Instability","Average","Average","D","None","Strong","Strong","D","SIG","SIG","SIG","LowAtStation","Steep","Average","?","OtherRapid","Other","DenvCyclone","SigNegative","Other","SWQuad","Westerly","WidespdDnsl"
"WeakUp","WeakUp","Neutral","Neutral","Neutral","Neutral","Neutral","Wet","Wet","PC","PC","Clear","Clear","None","None","Westerly","None","None","None","None","DecCapIncIns","Decreasing","Neutral","Decreasing","XNIL","Jul16_Aug10","E","CThruK","PartInhibit","Average","LessThanAve","?","N1GtLIGt_4","Neutral","Average","Average","ACEFK","PartInhibit","Moderate","Strong","E","SIG","SIG","SIG","LowEvrywhere","ModerateOrLe","Dry","Steep","OtherRapid","MoistMDryL","DenvCyclone","NegToPos","Moving","NWQuad","Westerly","E_NE"
"WeakUp","Neutral","Down","Down","Down","Wet","Dry","Dry","Neutral","Cloudy","PC","Cloudy","Cloudy","Weak","Strong","DCVZFavor","Strong","Weak","Strong","Marked","LittleChange","LittleChange","WeakPos","LittleChange","SIG","Jul2_Jul15","G","CThruK","PartInhibit","LessThanAve","LessThanAve","?","N5GtLIGt_8","Stability","Average","Average","GJ","PartInhibit","Weak","None","G","SIG","SIG","SIG","LowEvrywhere","Steep","Dry","CloseToDryAd","StrongFront","MoistMDryL","DryLine","LittleChange","None","LV","Westerly","WidespdDnsl"
"WeakUp","Neutral","StrongUp","WeakUp","WeakUp","Dry","Neutral","Wet","Wet","PC","PC","PC","PC","None","None","StrongWest","None","Strong","Weak","None","LittleChange","LittleChange","Neutral","LittleChange","XNIL","May15_Jun14","D","CThruK","PartInhibit","LessThanAve","LessThanAve","CDEJ","LILt_8","Neutral","MoreUnstable","MoreUnstable","D","PartInhibit","Moderate","Moderate","D","XNIL","XNIL","XNIL","LowSHighN","CloseToDryAd","Dry","CloseToDryAd","MarkedUpper","?","DryLine","SigNegative","None","SWQuad","Westerly","LongAnticyc"
"StrongUp","Neutral","Neutral","?","StrongUp","Wet","Dry","Dry","Neutral","PC","Clear","PC","Cloudy","Weak","Weak","Westerly","Weak","None","Weak","Some","LittleChange","LittleChange","StrongPos","Increasing","XNIL","Jul16_Aug10","C","CThruK","PartInhibit","Average","Average","CDEJ","N1GtLIGt_4","Neutral","Average","MoreUnstable","ACEFK","None","Weak","Moderate","C","XNIL","XNIL","XNIL","LowEvrywhere","Steep","Dry","CloseToDryAd","MarkedUpper","DryMMoistL","E_W_N","SigPositive","Other","AllElse","Westerly","LongAnticyc"
"Neutral","Neutral","Down","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","PC","Cloudy","Cloudy","Cloudy","Weak","Strong","DCVZFavor","Strong","None","Strong","Marked","DecCapIncIns","Decreasing","Neutral","?","SVR","Aug20_Sep15","H","CThruK","None","LessThanAve","LessThanAve","H","N1GtLIGt_4","Instability","MoreUnstable","LessUnstable","HI","PartInhibit","Unfavorable","None","H","XNIL","XNIL","SVR","HighEvrywher","ModerateOrLe","VeryMoist","Steep","MarkedUpper","DryMMoistL","None","NegToPos","Moving","NWQuad","Westerly","E_NE"
"Down","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Wet","Neutral","PC","?","PC","PC","Weak","Strong","Other","None","Weak","Weak","Some","IncCapDecIns","Increasing","Negative","LittleChange","SVR","May15_Jun14","C","CThruK","Stifling","MoreThanAve","MoreThanAve","CDEJ","LILt_8","Stability","Average","Average","ACEFK","PartInhibit","Moderate","Moderate","C","SIG","SIG","SVR","LowEvrywhere","CloseToDryAd","Average","CloseToDryAd","OtherRapid","MoistMDryL","E_W_N","LittleChange","Other","NWQuad","Westerly","LongAnticyc"
"WeakUp","Down","WeakUp","WeakUp","WeakUp","Neutral","Wet","Wet","Wet","Clear","PC","Clear","PC","Weak","Strong","DCVZFavor","Strong","None","?","Marked","LittleChange","LittleChange","WeakPos","Decreasing","SIG","Jul16_Aug10","H","CThruK","TotalInhibit","Average","Average","H","N5GtLIGt_8","Stability","LessUnstable","LessUnstable","HI","None","Moderate","Strong","H","XNIL","XNIL","SIG","LowMtsHighPl","Stable","VeryMoist","ModerateOrLe","OtherRapid","Other","Other","NegToPos","None","LV","LVorOther","E_NE"
"WeakUp","StronUp","Neutral","WeakUp","WeakUp","Neutral","Neutral","Dry","Dry","Clear","Clear","Clear","Clear","Weak","Strong","StrongWest","Weak","Weak","Weak","Marked","LittleChange","LittleChange","WeakPos","Decreasing","SIG","?","J","CThruK","PartInhibit","Average","Average","CDEJ","LIGt0","Stability","LessUnstable","LessUnstable","GJ","Stifling","Moderate","Moderate","J","SIG","SIG","SIG","LowSHighN","Steep","Average","CloseToDryAd","NoMajor","MoistMDryL","DryLine","LittleChange","Other","LV","LVorOther","LV"
"Down","StronUp","?","WeakUp","WeakUp","VeryWet","Wet","VeryWet","VeryWet","Clear","PC","PC","PC","None","Weak","Westerly","Weak","Strong","Weak","Some","IncCapDecIns","Increasing","WeakPos","Increasing","SVR","May15_Jun14","B","AB","PartInhibit","LessThanAve","Average","ABI","N1GtLIGt_4","Neutral","MoreUnstable","MoreUnstable","B","None","Moderate","Strong","B","SVR","SVR","SVR","LowMtsHighPl","Steep","VeryMoist","CloseToDryAd","NoMajor","DryMMoistL","E_W_N","LittleChange","Other","NWQuad","Westerly","DenvCyclone"
"Down","Neutral","Neutral","Down","Down","Neutral","Neutral","Neutral","Dry","Clear","PC","Clear","?","None","None","DCVZFavor","None","Strong","Strong","None","DecCapIncIns","Decreasing","WeakPos","LittleChange","XNIL","Aug11_Aug20","E","CThruK","PartInhibit","LessThanAve","LessThanAve","CDEJ","N5GtLIGt_8","Stability","Average","Average","ACEFK","None","Unfavorable","None","E","XNIL","XNIL","XNIL","LowAtStation","ModerateOrLe","Dry","ModerateOrLe","OtherRapid","MoistMDryL","None","LittleChange","None","LV","Westerly","LV"
"StrongUp","Neutral","Down","Down","Down","VeryWet","VeryWet","Wet","Wet","PC","PC","PC","Clear","Strong","Strong","DCVZFavor","Strong","None","Strong","Marked","DecCapIncIns","Decreasing","?","LittleChange","SIG","Jun15_Jul1","C","CThruK","PartInhibit","Average","LessThanAve","CDEJ","LIGt0","Instability","MoreUnstable","MoreUnstable","ACEFK","PartInhibit","Moderate","Moderate","C","XNIL","XNIL","SIG","LowAtStation","Steep","Dry","CloseToDryAd","StrongFront","MoistMDryL","E_W_N","SigNegative","Other","NWQuad","Westerly","LongAnticyc"
"WeakUp","WeakUp","WeakUp","WeakUp","WeakUp","Wet","Neutral","Dry","Dry","PC","Clear","PC","PC","Strong","Strong","Westerly","Weak","None","None","?","DecCapIncIns","Decreasing","WeakPos","Decreasing","SIG","May15_Jun14","D","CThruK","PartInhibit","Average","LessThanAve","CDEJ","LILt_8","Stability","LessUnstable","LessUnstable","D","PartInhibit","Moderate","Moderate","D","SIG","SIG","SIG","LowMtsHighPl","ModerateOrLe","Average","Steep","OtherRapid","MoistMDryL","DryLine","SigPositive","None","NWQuad","Westerly","SEQuad"
"StrongUp","Neutral","Neutral","WeakUp","WeakUp","Neutral","VeryWet","Neutral","Wet","Cloudy","PC","PC","Clear","Strong","Strong","DCVZFavor","Strong","None","Weak","Marked","LittleChange","LittleChange","Neutral","LittleChange","SIG","Jul2_Jul15","J","CThruK","PartInhibit","MoreThanAve","MoreThanAve","CDEJ","LIGt0","Stability","?","LessUnstable","GJ","None","Strong","Strong","J","XNIL","XNIL","SIG","HighEvrywher","Steep","Average","CloseToDryAd","NoMajor","DryMMoistL","DryLine","LittleChange","None","LV","LVorOther","DenvCyclone"
